time,des_joint2_to_joint1,des_joint3_to_joint2,des_joint4_to_joint3,des_joint5_to_joint4,des_joint6_to_joint5,des_joint6output_to_joint6,act_joint2_to_joint1,act_joint3_to_joint2,act_joint4_to_joint3,act_joint5_to_joint4,act_joint6_to_joint5,act_joint6output_to_joint6
29.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597381,0.933932,-0.863449,0.602619,-0.333932,0.063449
29.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595735,0.926516,-0.869218,0.604265,-0.326516,0.069218
29.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593500,0.918947,-0.874553,0.606500,-0.318947,0.074553
29.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590695,0.911279,-0.879417,0.609305,-0.311279,0.079417
29.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587324,0.903528,-0.883796,0.612676,-0.303528,0.083796
29.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583416,0.895760,-0.887656,0.616584,-0.295760,0.087656
29.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.578995,0.888020,-0.890974,0.621005,-0.288020,0.090974
29.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574098,0.880371,-0.893727,0.625902,-0.280371,0.093727
29.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568740,0.872835,-0.895904,0.631260,-0.272835,0.095904
29.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562770,0.865239,-0.897531,0.637230,-0.265239,0.097531
29.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556795,0.858318,-0.898477,0.643205,-0.258318,0.098477
29.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550291,0.851431,-0.898860,0.649709,-0.251431,0.098860
29.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543431,0.844804,-0.898627,0.656569,-0.244804,0.098627
29.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536314,0.838527,-0.897786,0.663686,-0.238527,0.097786
30.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.528978,0.832635,-0.896343,0.671022,-0.232635,0.096343
30.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521468,0.827162,-0.894306,0.678532,-0.227162,0.094306
30.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513840,0.822146,-0.891693,0.686160,-0.222146,0.091693
30.150000,0.476655,0.804118,-0.872537,0.723345,-0.204118,0.072537,0.506132,0.817613,-0.888519,0.693868,-0.217613,0.088519
30.200000,0.469098,0.802185,-0.866913,0.730902,-0.202185,0.066913,0.498385,0.813585,-0.884800,0.701615,-0.213585,0.084800
30.250000,0.461732,0.800856,-0.860876,0.738268,-0.200856,0.060876,0.490616,0.810079,-0.880537,0.709384,-0.210079,0.080537
30.300000,0.454601,0.800137,-0.854464,0.745399,-0.200137,0.054464,0.482912,0.807130,-0.875783,0.717088,-0.207130,0.075783
30.350000,0.447750,0.800034,-0.847716,0.752250,-0.200034,0.047716,0.475329,0.804757,-0.870572,0.724671,-0.204757,0.070572
30.400000,0.441221,0.800548,-0.840674,0.758779,-0.200548,0.040674,0.467886,0.802971,-0.864916,0.732114,-0.202971,0.064916
30.450000,0.435055,0.801675,-0.833381,0.764945,-0.201675,0.033381,0.460680,0.801784,-0.858896,0.739320,-0.201784,0.058896
30.500000,0.429289,0.803407,-0.825882,0.770711,-0.203407,0.025882,0.453679,0.801201,-0.852478,0.746321,-0.201201,0.052478
30.550000,0.423959,0.805736,-0.818224,0.776041,-0.205736,0.018224,0.446969,0.801228,-0.845741,0.753031,-0.201228,0.045741
30.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440584,0.801863,-0.838720,0.759416,-0.201863,0.038720
30.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434557,0.803108,-0.831450,0.765443,-0.203108,0.031450
30.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428940,0.804949,-0.823991,0.771060,-0.204949,0.023991
30.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423763,0.807376,-0.816387,0.776237,-0.207376,0.016387
30.800000,0.404894,0.825686,-0.779209,0.795106,-0.225686,-0.020791,0.419070,0.810360,-0.808710,0.780930,-0.210360,0.008710
30.850000,0.402763,0.831165,-0.771598,0.797237,-0.231165,-0.028402,0.414865,0.813909,-0.800956,0.785135,-0.213909,0.000956
30.900000,0.401231,0.837068,-0.764163,0.798769,-0.237068,-0.035837,0.411191,0.817976,-0.793214,0.788809,-0.217976,-0.006786
30.950000,0.400308,0.843359,-0.756949,0.799692,-0.243359,-0.043051,0.408060,0.822554,-0.785506,0.791940,-0.222554,-0.014494
31.000000,0.400000,0.850000,-0.750000,0.800000,-0.250000,-0.050000,0.405488,0.827632,-0.777856,0.794512,-0.227632,-0.022144
31.050000,0.400308,0.856949,-0.743359,0.799692,-0.256949,-0.056641,0.403506,0.833122,-0.770384,0.796494,-0.233122,-0.029616
31.100000,0.401231,0.864163,-0.737068,0.798769,-0.264163,-0.062932,0.402116,0.839060,-0.763055,0.797884,-0.239060,-0.036945
31.150000,0.402763,0.871598,-0.731165,0.797237,-0.271598,-0.068835,0.401330,0.845353,-0.755977,0.798670,-0.245353,-0.044023
31.200000,0.404894,0.879209,-0.725686,0.795106,-0.279209,-0.074314,0.401154,0.851998,-0.749156,0.798846,-0.251998,-0.050844
31.250000,0.407612,0.886947,-0.720665,0.792388,-0.286947,-0.079335,0.401635,0.859382,-0.742253,0.798365,-0.259382,-0.057747
31.300000,0.410899,0.894766,-0.716133,0.789101,-0.294766,-0.083867,0.402616,0.866071,-0.736544,0.797384,-0.266071,-0.063456
31.350000,0.414736,0.902618,-0.712118,0.785264,-0.302618,-0.087882,0.404263,0.873486,-0.730778,0.795737,-0.273486,-0.069222
31.400000,0.419098,0.910453,-0.708645,0.780902,-0.310453,-0.091355,0.406499,0.881054,-0.725445,0.793501,-0.281054,-0.074555
31.450000,0.423959,0.918224,-0.705736,0.776041,-0.318224,-0.094264,0.409309,0.888733,-0.720576,0.790691,-0.288733,-0.079424
31.500000,0.429289,0.925882,-0.703407,0.770711,-0.325882,-0.096593,0.412661,0.896447,-0.716214,0.787339,-0.296447,-0.083786
31.550000,0.435055,0.933381,-0.701675,0.764945,-0.333381,-0.098325,0.416575,0.904226,-0.712349,0.783425,-0.304226,-0.087651
31.600000,0.441221,0.940674,-0.700548,0.758779,-0.340674,-0.099452,0.421000,0.911971,-0.709029,0.779000,-0.311971,-0.090971
31.650000,0.447750,0.947716,-0.700034,0.752250,-0.347716,-0.099966,0.425879,0.919598,-0.706281,0.774121,-0.319598,-0.093719
31.700000,0.454601,0.954464,-0.700137,0.745399,-0.354464,-0.099863,0.431258,0.927159,-0.704098,0.768742,-0.327159,-0.095902
31.750000,0.461732,0.960876,-0.700856,0.738268,-0.360876,-0.099144,0.437054,0.934545,-0.702509,0.762946,-0.334545,-0.097491
31.800000,0.469098,0.966913,-0.702185,0.730902,-0.366913,-0.097815,0.443224,0.941702,-0.701523,0.756776,-0.341702,-0.098477
31.850000,0.476655,0.972537,-0.704118,0.723345,-0.372537,-0.095882,0.449758,0.948614,-0.701144,0.750242,-0.348614,-0.098856
31.900000,0.484357,0.977715,-0.706642,0.715643,-0.377715,-0.093358,0.456539,0.955174,-0.701365,0.743461,-0.355174,-0.098635
31.950000,0.492154,0.982413,-0.709741,0.707846,-0.382413,-0.090259,0.463801,0.961570,-0.702231,0.736199,-0.361570,-0.097769
32.000000,0.500000,0.986603,-0.713397,0.700000,-0.386603,-0.086603,0.471011,0.967357,-0.703654,0.728989,-0.367357,-0.096346
32.050000,0.507846,0.990259,-0.717587,0.692154,-0.390259,-0.082413,0.478458,0.972793,-0.705665,0.721542,-0.372793,-0.094335
32.100000,0.515643,0.993358,-0.722285,0.684357,-0.393358,-0.077715,0.486084,0.977809,-0.708274,0.713916,-0.377809,-0.091726
32.150000,0.523345,0.995882,-0.727463,0.676655,-0.395882,-0.072537,0.493829,0.982364,-0.711465,0.706171,-0.382364,-0.088535
32.200000,0.530902,0.997815,-0.733087,0.669098,-0.397815,-0.066913,0.501619,0.986412,-0.715207,0.698381,-0.386412,-0.084793
32.250000,0.538268,0.999144,-0.739124,0.661732,-0.399144,-0.060876,0.509363,0.989912,-0.719451,0.690637,-0.389912,-0.080549
32.300000,0.545399,0.999863,-0.745536,0.654601,-0.399863,-0.054464,0.517075,0.992865,-0.724210,0.682925,-0.392865,-0.075790
32.350000,0.552250,0.999966,-0.752284,0.647750,-0.399966,-0.047716,0.524674,0.995241,-0.729432,0.675326,-0.395241,-0.070568
32.400000,0.558779,0.999452,-0.759326,0.641221,-0.399452,-0.040674,0.532103,0.997027,-0.735075,0.667897,-0.397027,-0.064925
32.450000,0.564945,0.998325,-0.766619,0.635055,-0.398325,-0.033381,0.539349,0.998216,-0.741133,0.660651,-0.398216,-0.058867
32.500000,0.570711,0.996593,-0.774118,0.629289,-0.396593,-0.025882,0.546471,0.998801,-0.747670,0.653529,-0.398801,-0.052330
32.550000,0.576041,0.994264,-0.781776,0.623959,-0.394264,-0.018224,0.553051,0.998771,-0.754281,0.646949,-0.398771,-0.045719
32.600000,0.580902,0.991355,-0.789547,0.619098,-0.391355,-0.010453,0.559396,0.998145,-0.761251,0.640604,-0.398145,-0.038749
32.650000,0.585264,0.987882,-0.797382,0.614736,-0.387882,-0.002618,0.565431,0.996897,-0.768533,0.634569,-0.396897,-0.031467
32.700000,0.589101,0.983867,-0.805234,0.610899,-0.383867,0.005234,0.571053,0.995054,-0.775999,0.628947,-0.395054,-0.024001
32.750000,0.592388,0.979335,-0.813053,0.607612,-0.379335,0.013053,0.576227,0.992631,-0.783596,0.623773,-0.392631,-0.016404
32.800000,0.595106,0.974314,-0.820791,0.604894,-0.374314,0.020791,0.580930,0.989637,-0.791293,0.619070,-0.389637,-0.008707
32.850000,0.597237,0.968835,-0.828402,0.602763,-0.368835,0.028402,0.585218,0.986007,-0.799211,0.614782,-0.386007,-0.000789
32.900000,0.598769,0.962932,-0.835837,0.601231,-0.362932,0.035837,0.588819,0.982007,-0.806813,0.611181,-0.382007,0.006813
32.950000,0.599692,0.956641,-0.843051,0.600308,-0.356641,0.043051,0.591937,0.977460,-0.814477,0.608063,-0.377460,0.014477
33.000000,0.600000,0.950000,-0.850000,0.600000,-0.350000,0.050000,0.594508,0.972385,-0.822123,0.605492,-0.372385,0.022123
33.050000,0.599692,0.943051,-0.856641,0.600308,-0.343051,0.056641,0.596495,0.966860,-0.829635,0.603505,-0.366860,0.029635
33.100000,0.598769,0.935837,-0.862932,0.601231,-0.335837,0.062932,0.597904,0.960819,-0.837085,0.602096,-0.360819,0.037085
33.150000,0.597237,0.928402,-0.868835,0.602763,-0.328402,0.068835,0.598671,0.954636,-0.844035,0.601329,-0.354636,0.044035
33.200000,0.595106,0.920791,-0.874314,0.604894,-0.320791,0.074314,0.598848,0.948008,-0.850839,0.601152,-0.348008,0.050839
33.250000,0.592388,0.913053,-0.879335,0.607612,-0.313053,0.079335,0.598401,0.940954,-0.857447,0.601599,-0.340954,0.057447
33.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597375,0.933898,-0.863477,0.602625,-0.333898,0.063477
33.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595695,0.926360,-0.869335,0.604305,-0.326360,0.069335
33.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593498,0.918936,-0.874562,0.606502,-0.318936,0.074562
33.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590675,0.911208,-0.879466,0.609325,-0.311208,0.079466
33.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587346,0.903570,-0.883776,0.612654,-0.303570,0.083776
33.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583429,0.895785,-0.887644,0.616571,-0.295785,0.087644
33.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.579002,0.888035,-0.890967,0.620998,-0.288035,0.090967
33.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574091,0.880365,-0.893726,0.625909,-0.280365,0.093726
33.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568725,0.872819,-0.895906,0.631275,-0.272819,0.095906
33.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562935,0.865442,-0.897493,0.637065,-0.265442,0.097493
33.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556759,0.858280,-0.898479,0.643241,-0.258280,0.098479
33.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550255,0.851396,-0.898859,0.649745,-0.251396,0.098859
33.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543410,0.844784,-0.898626,0.656590,-0.244784,0.098626
33.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536389,0.838581,-0.897808,0.663611,-0.238581,0.097808
34.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.529035,0.832675,-0.896360,0.670965,-0.232675,0.096360
34.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521538,0.827207,-0.894330,0.678462,-0.227207,0.094330
34.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513884,0.822175,-0.891709,0.686116,-0.222175,0.091709
34.150000,0.476655,0.804118,-0.872537,0.723345,-0.204118,0.072537,0.506199,0.817649,-0.888550,0.693801,-0.217649,0.088550
34.200000,0.469098,0.802185,-0.866913,0.730902,-0.202185,0.066913,0.498411,0.813601,-0.884810,0.701589,-0.213601,0.084810
34.250000,0.461732,0.800856,-0.860876,0.738268,-0.200856,0.060876,0.490503,0.810034,-0.880469,0.709497,-0.210034,0.080469
34.300000,0.454601,0.800137,-0.854464,0.745399,-0.200137,0.054464,0.482786,0.807088,-0.875698,0.717214,-0.207088,0.075698
34.350000,0.447750,0.800034,-0.847716,0.752250,-0.200034,0.047716,0.475354,0.804765,-0.870589,0.724646,-0.204765,0.070589
34.400000,0.441221,0.800548,-0.840674,0.758779,-0.200548,0.040674,0.467901,0.802975,-0.864926,0.732099,-0.202975,0.064926
34.450000,0.435055,0.801675,-0.833381,0.764945,-0.201675,0.033381,0.460666,0.801786,-0.858880,0.739334,-0.201786,0.058880
34.500000,0.429289,0.803407,-0.825882,0.770711,-0.203407,0.025882,0.453661,0.801204,-0.852457,0.746339,-0.201204,0.052457
34.550000,0.423959,0.805736,-0.818224,0.776041,-0.205736,0.018224,0.446955,0.801230,-0.845725,0.753045,-0.201230,0.045725
34.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440566,0.801867,-0.838699,0.759434,-0.201867,0.038699
34.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434547,0.803110,-0.831437,0.765453,-0.203110,0.031437
34.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428940,0.804946,-0.823994,0.771060,-0.204946,0.023994
34.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423771,0.807368,-0.816403,0.776229,-0.207368,0.016403
34.800000,0.404894,0.825686,-0.779209,0.795106,-0.225686,-0.020791,0.419084,0.810346,-0.808738,0.780916,-0.210346,0.008738
34.850000,0.402763,0.831165,-0.771598,0.797237,-0.231165,-0.028402,0.414868,0.813907,-0.800961,0.785132,-0.213907,0.000961
34.900000,0.401231,0.837068,-0.764163,0.798769,-0.237068,-0.035837,0.411199,0.817963,-0.793237,0.788801,-0.217963,-0.006763
34.950000,0.400308,0.843359,-0.756949,0.799692,-0.243359,-0.043051,0.408066,0.822542,-0.785525,0.791934,-0.222542,-0.014475
35.000000,0.400000,0.850000,-0.750000,0.800000,-0.250000,-0.050000,0.405492,0.827625,-0.777867,0.794508,-0.227625,-0.022133
35.050000,0.400308,0.856949,-0.743359,0.799692,-0.256949,-0.056641,0.403506,0.833134,-0.770372,0.796494,-0.233134,-0.029628
35.100000,0.401231,0.864163,-0.737068,0.798769,-0.264163,-0.062932,0.402097,0.839178,-0.762919,0.797903,-0.239178,-0.037081
35.150000,0.402763,0.871598,-0.731165,0.797237,-0.271598,-0.068835,0.401329,0.845348,-0.755981,0.798671,-0.245348,-0.044019
35.200000,0.404894,0.879209,-0.725686,0.795106,-0.279209,-0.074314,0.401154,0.851995,-0.749159,0.798846,-0.251995,-0.050841
35.250000,0.407612,0.886947,-0.720665,0.792388,-0.286947,-0.079335,0.401588,0.858933,-0.742655,0.798412,-0.258933,-0.057345
35.300000,0.410899,0.894766,-0.716133,0.789101,-0.294766,-0.083867,0.402630,0.866120,-0.736509,0.797370,-0.266120,-0.063491
35.350000,0.414736,0.902618,-0.712118,0.785264,-0.302618,-0.087882,0.404266,0.873499,-0.730767,0.795734,-0.273499,-0.069233
35.400000,0.419098,0.910453,-0.708645,0.780902,-0.310453,-0.091355,0.406500,0.881062,-0.725439,0.793500,-0.281062,-0.074561
35.450000,0.423959,0.918224,-0.705736,0.776041,-0.318224,-0.094264,0.409303,0.888722,-0.720581,0.790697,-0.288722,-0.079419
35.500000,0.429289,0.925882,-0.703407,0.770711,-0.325882,-0.096593,0.412667,0.896460,-0.716208,0.787333,-0.296460,-0.083792
35.550000,0.435055,0.933381,-0.701675,0.764945,-0.333381,-0.098325,0.416560,0.904203,-0.712357,0.783440,-0.304203,-0.087643
35.600000,0.441221,0.940674,-0.700548,0.758779,-0.340674,-0.099452,0.421085,0.912111,-0.708974,0.778915,-0.312111,-0.091026
35.650000,0.447750,0.947716,-0.700034,0.752250,-0.347716,-0.099966,0.425878,0.919595,-0.706282,0.774122,-0.319595,-0.093718
35.700000,0.454601,0.954464,-0.700137,0.745399,-0.354464,-0.099863,0.431257,0.927158,-0.704099,0.768743,-0.327158,-0.095901
35.750000,0.461732,0.960876,-0.700856,0.738268,-0.360876,-0.099144,0.437054,0.934544,-0.702510,0.762946,-0.334544,-0.097490
35.800000,0.469098,0.966913,-0.702185,0.730902,-0.366913,-0.097815,0.443224,0.941701,-0.701523,0.756776,-0.341701,-0.098477
35.850000,0.476655,0.972537,-0.704118,0.723345,-0.372537,-0.095882,0.449736,0.948593,-0.701142,0.750264,-0.348593,-0.098858
35.900000,0.484357,0.977715,-0.706642,0.715643,-0.377715,-0.093358,0.456574,0.955202,-0.701372,0.743426,-0.355202,-0.098628
35.950000,0.492154,0.982413,-0.709741,0.707846,-0.382413,-0.090259,0.463662,0.961456,-0.702206,0.736338,-0.361456,-0.097794
36.000000,0.500000,0.986603,-0.713397,0.700000,-0.386603,-0.086603,0.470994,0.967345,-0.703648,0.729006,-0.367345,-0.096352
36.050000,0.507846,0.990259,-0.717587,0.692154,-0.390259,-0.082413,0.478504,0.972820,-0.705684,0.721496,-0.372820,-0.094316
36.100000,0.515643,0.993358,-0.722285,0.684357,-0.393358,-0.077715,0.486295,0.977935,-0.708360,0.713705,-0.377935,-0.091640
36.150000,0.523345,0.995882,-0.727463,0.676655,-0.395882,-0.072537,0.493864,0.982384,-0.711480,0.706136,-0.382384,-0.088520
36.200000,0.530902,0.997815,-0.733087,0.669098,-0.397815,-0.066913,0.501627,0.986418,-0.715208,0.698373,-0.386418,-0.084792
36.250000,0.538268,0.999144,-0.739124,0.661732,-0.399144,-0.060876,0.509391,0.989924,-0.719468,0.690609,-0.389924,-0.080532
36.300000,0.545399,0.999863,-0.745536,0.654601,-0.399863,-0.054464,0.517092,0.992872,-0.724220,0.682908,-0.392872,-0.075780
36.350000,0.552250,0.999966,-0.752284,0.647750,-0.399966,-0.047716,0.524684,0.995246,-0.729438,0.675316,-0.395246,-0.070562
36.400000,0.558779,0.999452,-0.759326,0.641221,-0.399452,-0.040674,0.532219,0.997054,-0.735165,0.667781,-0.397054,-0.064835
36.450000,0.564945,0.998325,-0.766619,0.635055,-0.398325,-0.033381,0.539316,0.998215,-0.741101,0.660684,-0.398215,-0.058899
36.500000,0.570711,0.996593,-0.774118,0.629289,-0.396593,-0.025882,0.546305,0.998799,-0.747506,0.653695,-0.398799,-0.052494
36.550000,0.576041,0.994264,-0.781776,0.623959,-0.394264,-0.018224,0.553034,0.998770,-0.754264,0.646966,-0.398770,-0.045736
36.600000,0.580902,0.991355,-0.789547,0.619098,-0.391355,-0.010453,0.559428,0.998133,-0.761295,0.640572,-0.398133,-0.038705
36.650000,0.585264,0.987882,-0.797382,0.614736,-0.387882,-0.002618,0.565629,0.996842,-0.768787,0.634371,-0.396842,-0.031213
36.700000,0.589101,0.983867,-0.805234,0.610899,-0.383867,0.005234,0.571036,0.995066,-0.775971,0.628964,-0.395066,-0.024029
36.750000,0.592388,0.979335,-0.813053,0.607612,-0.379335,0.013053,0.576207,0.992646,-0.783562,0.623793,-0.392646,-0.016438
36.800000,0.595106,0.974314,-0.820791,0.604894,-0.374314,0.020791,0.581004,0.989579,-0.791425,0.618996,-0.389579,-0.008575
36.850000,0.597237,0.968835,-0.828402,0.602763,-0.368835,0.028402,0.585309,0.985918,-0.799391,0.614691,-0.385918,-0.000609
36.900000,0.598769,0.962932,-0.835837,0.601231,-0.362932,0.035837,0.588780,0.982074,-0.806706,0.611220,-0.382074,0.006706
36.950000,0.599692,0.956641,-0.843051,0.600308,-0.356641,0.043051,0.591931,0.977456,-0.814475,0.608069,-0.377456,0.014475
37.000000,0.600000,0.950000,-0.850000,0.600000,-0.350000,0.050000,0.594504,0.972385,-0.822119,0.605496,-0.372385,0.022119
37.050000,0.599692,0.943051,-0.856641,0.600308,-0.343051,0.056641,0.596491,0.966872,-0.829619,0.603509,-0.366872,0.029619
37.100000,0.598769,0.935837,-0.862932,0.601231,-0.335837,0.062932,0.597882,0.960961,-0.836921,0.602118,-0.360961,0.036921
37.150000,0.597237,0.928402,-0.868835,0.602763,-0.328402,0.068835,0.598676,0.954527,-0.844149,0.601324,-0.354527,0.044149
37.200000,0.595106,0.920791,-0.874314,0.604894,-0.320791,0.074314,0.598841,0.947877,-0.850964,0.601159,-0.347877,0.050964
37.250000,0.592388,0.913053,-0.879335,0.607612,-0.313053,0.079335,0.598413,0.941077,-0.857336,0.601587,-0.341077,0.057336
37.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597371,0.933886,-0.863486,0.602629,-0.333886,0.063486
37.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595738,0.926515,-0.869223,0.604262,-0.326515,0.069223
37.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593508,0.918959,-0.874548,0.606492,-0.318959,0.074548
37.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590694,0.911275,-0.879420,0.609306,-0.311275,0.079420
37.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587264,0.903397,-0.883866,0.612736,-0.303397,0.083866
37.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583426,0.895776,-0.887650,0.616574,-0.295776,0.087650
